                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.77996,                0.77298,                 1.1899,                0.84958,                0.86723,                0.93398,                0.76243,                0.69612,                0.59898,                 1.2325,              0.0011744,              0.0011744,              0.0011744
                     20,                 0.7667,                0.77881,                 1.1798,                0.83937,                 0.8698,                0.91665,                0.77438,                0.64982,                0.58108,                 1.1806,              0.0011602,              0.0011602,              0.0011602
                     21,                0.78499,                0.78351,                 1.1872,                  0.857,                0.86856,                0.92859,                0.77284,                 0.6649,                0.58974,                 1.1922,              0.0011461,              0.0011461,              0.0011461
                     22,                0.76117,                0.75399,                 1.1718,                0.86253,                0.88498,                0.93613,                0.78075,                0.64438,                0.55184,                 1.1802,              0.0011319,              0.0011319,              0.0011319
                     23,                0.75145,                0.76035,                 1.1676,                0.86534,                0.88317,                0.93824,                0.79235,                0.64438,                0.53122,                 1.1672,              0.0011178,              0.0011178,              0.0011178
                     24,                0.76301,                0.74757,                 1.1742,                0.83908,                0.91094,                0.93278,                0.77695,                0.64881,                0.53499,                 1.1785,              0.0011036,              0.0011036,              0.0011036
                     25,                0.75109,                0.73335,                 1.1607,                0.88903,                0.88828,                0.94042,                0.79114,                0.63274,                0.51567,                 1.1662,              0.0010895,              0.0010895,              0.0010895
                     26,                0.75481,                0.72739,                 1.1743,                0.82357,                0.88057,                0.92783,                0.76527,                0.66273,                0.60939,                 1.2026,              0.0010753,              0.0010753,              0.0010753
                     27,                 0.7359,                 0.7079,                 1.1516,                0.89605,                0.89893,                0.94362,                0.79121,                0.65398,                0.50683,                  1.184,              0.0010612,              0.0010612,              0.0010612
                     28,                0.74664,                0.72313,                 1.1567,                0.88279,                0.87305,                0.93773,                 0.7938,                0.62061,                0.52946,                 1.1513,               0.001047,               0.001047,               0.001047
                     29,                0.74025,                 0.7179,                 1.1577,                0.78824,                0.87756,                0.91072,                0.77552,                0.61931,                0.66625,                 1.1567,              0.0010329,              0.0010329,              0.0010329
                     30,                0.72119,                0.69395,                  1.148,                0.87766,                0.90078,                0.94389,                0.79931,                0.61429,                0.49852,                 1.1383,              0.0010187,              0.0010187,              0.0010187
                     31,                0.72784,                0.68117,                 1.1449,                0.86055,                0.89592,                0.93988,                0.80038,                0.58843,                0.49355,                  1.115,              0.0010046,              0.0010046,              0.0010046
                     32,                0.71137,                0.68132,                 1.1401,                0.88719,                0.88977,                0.93781,                0.79512,                0.62943,                0.51396,                 1.1686,             0.00099044,             0.00099044,             0.00099044
                     33,                0.72577,                0.68278,                  1.154,                0.87963,                0.90462,                0.94776,                0.81027,                 0.5955,                 0.5017,                 1.1262,             0.00097629,             0.00097629,             0.00097629
                     34,                0.71318,                0.66483,                 1.1411,                0.90585,                0.90092,                0.95265,                0.81286,                0.61367,                0.47562,                 1.1424,             0.00096215,             0.00096215,             0.00096215
                     35,                0.72256,                0.67042,                 1.1469,                0.89258,                0.92925,                0.95107,                0.81521,                0.59043,                 0.4554,                 1.1308,               0.000948,               0.000948,               0.000948
                     36,                0.71381,                0.64454,                 1.1335,                0.89971,                0.90504,                0.94928,                0.81203,                0.59171,                0.46182,                 1.1211,             0.00093385,             0.00093385,             0.00093385
                     37,                0.70405,                0.64407,                 1.1373,                 0.9046,                0.91648,                 0.9549,                0.81553,                0.60267,                0.45949,                 1.1318,              0.0009197,              0.0009197,              0.0009197
                     38,                0.69693,                0.64782,                 1.1311,                0.89508,                0.92513,                0.95468,                0.81508,                0.59116,                0.46084,                 1.1141,             0.00090556,             0.00090556,             0.00090556
                     39,                0.68309,                0.64152,                 1.1255,                0.89395,                0.92147,                0.94553,                0.81101,                 0.5924,                0.47147,                 1.1201,             0.00089141,             0.00089141,             0.00089141
                     40,                0.70125,                0.62923,                 1.1284,                0.90272,                0.90843,                0.95483,                 0.8145,                0.59588,                0.46163,                 1.1238,             0.00087726,             0.00087726,             0.00087726
                     41,                0.68203,                0.61483,                 1.1133,                0.87488,                 0.9266,                0.95874,                0.82822,                0.60222,                0.45472,                  1.133,             0.00086312,             0.00086312,             0.00086312
                     42,                0.68506,                0.62804,                 1.1189,                0.90881,                 0.9135,                0.95528,                0.82194,                0.58185,                 0.4455,                 1.1086,             0.00084897,             0.00084897,             0.00084897
                     43,                0.68787,                 0.6184,                 1.1223,                0.90041,                0.93168,                0.95449,                0.82334,                0.57767,                0.44194,                 1.0998,             0.00083482,             0.00083482,             0.00083482
                     44,                 0.6929,                 0.6121,                 1.1175,                 0.9048,                0.91519,                0.95344,                0.82114,                 0.5848,                 0.4556,                 1.1087,             0.00082067,             0.00082067,             0.00082067
                     45,                0.67701,                0.61007,                 1.1168,                 0.9087,                0.92502,                0.96052,                0.83126,                0.56552,                0.42887,                 1.0974,             0.00080653,             0.00080653,             0.00080653
                     46,                0.68175,                0.60406,                 1.1237,                0.91735,                0.91386,                0.95482,                0.81875,                0.59067,                0.43761,                 1.1138,             0.00079238,             0.00079238,             0.00079238
                     47,                0.67338,                0.60097,                 1.1151,                0.91278,                0.91831,                0.95578,                 0.8312,                0.57021,                0.43509,                 1.1033,             0.00077823,             0.00077823,             0.00077823
                     48,                  0.667,                0.58233,                 1.1073,                0.89169,                0.92618,                 0.9554,                0.82968,                0.56498,                 0.4441,                  1.103,             0.00076409,             0.00076409,             0.00076409
                     49,                0.66476,                0.59259,                 1.1078,                0.85123,                0.91877,                0.94731,                0.82346,                0.56403,                0.47158,                 1.0942,             0.00074994,             0.00074994,             0.00074994
                     50,                0.66105,                0.57769,                 1.1025,                0.89654,                0.89655,                0.95248,                0.82331,                0.57515,                0.45408,                 1.1068,             0.00073579,             0.00073579,             0.00073579
                     51,                0.66294,                0.58346,                 1.1162,                0.87479,                0.91971,                0.95196,                0.82559,                0.56979,                0.46937,                 1.0998,             0.00072164,             0.00072164,             0.00072164
                     52,                0.66634,                0.57662,                 1.1116,                0.89035,                0.91602,                0.95297,                0.82478,                0.56812,                 0.4555,                 1.0958,              0.0007075,              0.0007075,              0.0007075
                     53,                0.65739,                0.56192,                 1.1005,                0.89811,                0.90753,                0.95242,                0.83486,                0.55933,                0.44781,                 1.0893,             0.00069335,             0.00069335,             0.00069335
                     54,                0.65676,                 0.5635,                 1.1019,                0.92505,                0.92547,                0.96026,                0.83886,                0.55297,                0.41692,                 1.0812,              0.0006792,              0.0006792,              0.0006792
                     55,                0.65323,                0.55545,                 1.0975,                0.91141,                0.91895,                0.95597,                0.83742,                0.56076,                0.42563,                 1.0855,             0.00066506,             0.00066506,             0.00066506
                     56,                0.65088,                0.55258,                 1.1066,                0.92088,                0.92197,                0.95827,                0.84111,                0.54957,                0.40693,                 1.0778,             0.00065091,             0.00065091,             0.00065091
                     57,                0.65755,                0.56503,                 1.1032,                0.91323,                0.93717,                0.95874,                 0.8352,                0.55986,                0.41521,                 1.0931,             0.00063676,             0.00063676,             0.00063676
                     58,                0.64838,                0.55201,                 1.1058,                0.92212,                0.91704,                0.95556,                0.83339,                 0.5552,                0.41872,                 1.0794,             0.00062262,             0.00062262,             0.00062262
                     59,                0.64685,                0.53914,                  1.097,                0.92859,                0.92434,                 0.9574,                 0.8347,                0.55929,                0.40035,                 1.0854,             0.00060847,             0.00060847,             0.00060847
                     60,                0.64298,                0.54647,                 1.0969,                0.92623,                0.92886,                0.96192,                0.84299,                 0.5502,                0.39406,                 1.0806,             0.00059432,             0.00059432,             0.00059432
                     61,                0.63045,                0.54113,                 1.0875,                0.91302,                0.92637,                0.95928,                0.84144,                0.55314,                0.41574,                 1.0813,             0.00058017,             0.00058017,             0.00058017
                     62,                0.62903,                0.53311,                 1.0889,                0.92576,                0.94458,                0.96295,                0.84291,                0.54963,                0.39976,                 1.0774,             0.00056603,             0.00056603,             0.00056603
                     63,                 0.6381,                0.53776,                 1.0901,                0.92578,                0.93987,                0.96408,                0.84651,                0.54703,                0.39644,                 1.0697,             0.00055188,             0.00055188,             0.00055188
                     64,                0.62743,                0.52631,                 1.0883,                0.92572,                0.93474,                0.95847,                0.84024,                0.55668,                0.40539,                  1.081,             0.00053773,             0.00053773,             0.00053773
                     65,                0.62651,                0.52038,                 1.0828,                0.91726,                0.95241,                0.96439,                0.84465,                0.54574,                 0.3823,                 1.0708,             0.00052359,             0.00052359,             0.00052359
                     66,                0.61471,                0.51643,                 1.0745,                0.91774,                0.93077,                0.95715,                0.84375,                 0.5401,                0.39005,                 1.0688,             0.00050944,             0.00050944,             0.00050944
                     67,                0.62074,                0.53157,                  1.086,                0.92457,                0.93643,                 0.9616,                0.83993,                 0.5514,                0.39591,                 1.0807,             0.00049529,             0.00049529,             0.00049529
                     68,                0.62276,                0.51603,                 1.0917,                0.93301,                0.94406,                0.95724,                0.83969,                0.54613,                0.39366,                 1.0733,             0.00048114,             0.00048114,             0.00048114
                     69,                0.61452,                0.51955,                 1.0831,                0.93098,                0.93546,                0.95736,                0.84527,                0.54774,                0.39721,                 1.0774,               0.000467,               0.000467,               0.000467
                     70,                0.61955,                0.51229,                 1.0845,                0.90484,                0.94451,                0.95557,                0.83979,                0.54182,                0.41147,                 1.0732,             0.00045285,             0.00045285,             0.00045285
                     71,                0.61804,                0.50388,                 1.0848,                0.92832,                0.94442,                0.95997,                0.84787,                0.54025,                 0.3856,                 1.0691,              0.0004387,              0.0004387,              0.0004387
                     72,                0.61404,                0.50207,                 1.0778,                0.93639,                0.94032,                0.96151,                0.84816,                0.53596,                0.37902,                 1.0742,             0.00042456,             0.00042456,             0.00042456
                     73,                0.60603,                0.50281,                 1.0741,                0.92892,                 0.9388,                0.96203,                0.84959,                0.53408,                0.38327,                 1.0638,             0.00041041,             0.00041041,             0.00041041
                     74,                0.60063,                0.48068,                 1.0731,                0.92532,                 0.9426,                0.96226,                0.84573,                0.53973,                0.37704,                 1.0693,             0.00039626,             0.00039626,             0.00039626
                     75,                0.59781,                0.48805,                 1.0712,                0.92709,                0.93911,                0.95891,                 0.8514,                0.52902,                0.39195,                 1.0601,             0.00038211,             0.00038211,             0.00038211
                     76,                0.59067,                0.48197,                 1.0649,                0.92902,                0.93894,                0.95356,                0.84476,                0.53407,                0.38569,                 1.0617,             0.00036797,             0.00036797,             0.00036797
                     77,                0.59619,                0.47457,                 1.0702,                  0.933,                0.94257,                0.96115,                0.85322,                0.52978,                 0.3674,                 1.0572,             0.00035382,             0.00035382,             0.00035382
                     78,                0.59646,                0.48517,                 1.0678,                0.93391,                0.93728,                0.96293,                 0.8535,                0.53495,                0.37014,                 1.0662,             0.00033967,             0.00033967,             0.00033967
                     79,                0.58821,                0.46971,                 1.0685,                0.93884,                0.91987,                0.96045,                0.85234,                0.54088,                0.37767,                 1.0655,             0.00032553,             0.00032553,             0.00032553
                     80,                0.59144,                0.46761,                 1.0651,                0.93572,                0.93369,                0.96423,                0.85698,                0.52883,                0.36647,                 1.0595,             0.00031138,             0.00031138,             0.00031138
                     81,                0.59779,                0.46372,                 1.0657,                0.92803,                0.94847,                0.96761,                0.86007,                 0.5269,                0.36251,                 1.0588,             0.00029723,             0.00029723,             0.00029723
                     82,                0.58487,                0.46563,                 1.0602,                0.94027,                0.94168,                0.96461,                0.85941,                0.52609,                0.36665,                 1.0586,             0.00028308,             0.00028308,             0.00028308
                     83,                0.58372,                0.47478,                 1.0659,                0.93438,                0.93692,                 0.9633,                0.85808,                0.52884,                0.36582,                 1.0578,             0.00026894,             0.00026894,             0.00026894
                     84,                0.57664,                 0.4519,                 1.0559,                0.93515,                0.93509,                0.96266,                 0.8573,                0.52353,                0.36894,                 1.0574,             0.00025479,             0.00025479,             0.00025479
                     85,                 0.5919,                0.46315,                  1.071,                0.93751,                0.93776,                0.96528,                0.85968,                0.52855,                0.36065,                 1.0603,             0.00024064,             0.00024064,             0.00024064
                     86,                0.58042,                0.45887,                 1.0559,                0.93148,                0.94242,                0.96302,                0.85644,                0.52552,                0.36227,                 1.0539,              0.0002265,              0.0002265,              0.0002265
                     87,                 0.5702,                0.44622,                 1.0549,                 0.9379,                0.94244,                0.96183,                 0.8551,                0.52522,                0.36769,                 1.0575,             0.00021235,             0.00021235,             0.00021235
                     88,                0.57243,                0.44437,                 1.0531,                0.92775,                0.93839,                0.96438,                0.85484,                0.53246,                0.36463,                 1.0645,              0.0001982,              0.0001982,              0.0001982
                     89,                0.56518,                0.44149,                 1.0481,                0.92394,                0.94935,                0.96367,                0.85728,                0.52634,                 0.3673,                 1.0593,             0.00018406,             0.00018406,             0.00018406
                     90,                0.56531,                0.45143,                 1.0563,                0.93679,                0.93846,                0.96524,                0.85684,                0.52749,                0.35935,                 1.0627,             0.00016991,             0.00016991,             0.00016991
                     91,                0.44192,                0.31409,                0.97632,                0.92872,                0.94533,                0.96729,                0.85799,                0.52662,                0.35369,                 1.0607,             0.00015576,             0.00015576,             0.00015576
                     92,                0.43454,                0.30082,                 0.9669,                0.93686,                0.94315,                0.96543,                0.85523,                0.52763,                0.35454,                 1.0608,             0.00014161,             0.00014161,             0.00014161
                     93,                0.42944,                0.29374,                0.96596,                0.94489,                0.94246,                0.96896,                0.86057,                0.52174,                0.34821,                 1.0603,             0.00012747,             0.00012747,             0.00012747
                     94,                0.42587,                0.28397,                 0.9605,                0.93187,                0.94645,                0.96574,                0.86164,                 0.5183,                0.35394,                 1.0547,             0.00011332,             0.00011332,             0.00011332
                     95,                0.42265,                0.28211,                0.95919,                0.93977,                0.94822,                0.96647,                0.85933,                0.51653,                0.34775,                 1.0566,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     96,                0.41716,                0.27828,                0.95473,                0.93619,                0.95023,                0.96558,                0.86097,                0.51327,                0.34462,                 1.0534,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     97,                0.41235,                0.27424,                0.95333,                0.94439,                0.94935,                0.96671,                0.86307,                0.51379,                0.33729,                   1.05,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     98,                0.41033,                0.27365,                0.95419,                0.94254,                 0.9535,                0.96615,                0.85936,                0.51683,                0.34094,                 1.0515,             5.6731e-05,             5.6731e-05,             5.6731e-05
                     99,                0.40866,                0.27235,                0.95154,                 0.9401,                0.94909,                0.96614,                0.86134,                0.51197,                 0.3377,                 1.0469,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    100,                0.40843,                0.26922,                0.95254,                0.93973,                0.94946,                0.96669,                0.86532,                 0.5117,                0.33871,                 1.0474,             2.8437e-05,             2.8437e-05,             2.8437e-05
