                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                 0.6548,                0.55975,                 1.1031,                 0.9206,                0.95268,                 0.9716,                0.85542,                0.56209,                0.38327,                 1.0597,             0.00077823,             0.00077823,             0.00077823
                     48,                0.66175,                0.55445,                 1.0999,                0.87246,                0.94775,                0.96417,                0.84251,                0.56033,                0.40352,                 1.0673,             0.00076409,             0.00076409,             0.00076409
                     49,                0.64355,                0.54044,                 1.0968,                0.89832,                0.96792,                0.97081,                0.85525,                0.55183,                0.37583,                 1.0546,             0.00074994,             0.00074994,             0.00074994
                     50,                0.65349,                0.55138,                 1.0948,                0.88393,                0.95418,                0.96523,                 0.8524,                0.55471,                0.38988,                 1.0565,             0.00073579,             0.00073579,             0.00073579
                     51,                0.64385,                0.53998,                 1.0988,                0.87769,                0.95996,                0.96391,                0.84574,                0.55907,                0.38839,                 1.0629,             0.00072164,             0.00072164,             0.00072164
                     52,                0.63621,                 0.5376,                 1.0918,                0.91356,                 0.9499,                0.97209,                0.85308,                0.56054,                0.37709,                 1.0655,              0.0007075,              0.0007075,              0.0007075
                     53,                0.62921,                0.52503,                 1.0859,                0.91238,                0.94751,                0.96871,                0.84878,                0.55804,                0.37346,                 1.0676,             0.00069335,             0.00069335,             0.00069335
                     54,                 0.6388,                0.52097,                 1.0912,                0.91934,                0.93055,                0.96448,                0.84641,                0.55561,                0.38044,                 1.0639,              0.0006792,              0.0006792,              0.0006792
                     55,                0.62505,                0.52191,                 1.0875,                0.93285,                0.94259,                0.96903,                0.85411,                0.54799,                0.36073,                 1.0557,             0.00066506,             0.00066506,             0.00066506
                     56,                0.63105,                0.51666,                 1.0863,                 0.9295,                 0.9388,                0.97128,                0.85735,                0.54882,                0.35573,                 1.0513,             0.00065091,             0.00065091,             0.00065091
                     57,                0.63047,                0.52317,                  1.088,                0.90901,                0.95782,                0.97206,                0.85854,                0.55492,                0.36457,                 1.0546,             0.00063676,             0.00063676,             0.00063676
                     58,                0.63791,                0.51473,                 1.0897,                0.90591,                  0.958,                0.97401,                0.86392,                0.54491,                0.35292,                 1.0467,             0.00062262,             0.00062262,             0.00062262
                     59,                0.63286,                0.51736,                 1.0894,                 0.9294,                0.94368,                0.97395,                0.86168,                0.54916,                0.35735,                 1.0528,             0.00060847,             0.00060847,             0.00060847
                     60,                0.62617,                 0.5048,                 1.0866,                0.93613,                0.95368,                0.97212,                0.86381,                 0.5381,                0.34701,                 1.0426,             0.00059432,             0.00059432,             0.00059432
                     61,                0.62401,                0.51227,                 1.0878,                0.92291,                 0.9693,                0.97341,                0.86396,                0.54307,                0.35533,                 1.0401,             0.00058017,             0.00058017,             0.00058017
                     62,                0.62087,                0.50749,                 1.0777,                0.94912,                0.95347,                 0.9736,                0.86509,                0.53438,                0.33778,                 1.0357,             0.00056603,             0.00056603,             0.00056603
                     63,                0.62425,                0.50702,                 1.0846,                0.92462,                0.95943,                0.97216,                0.86489,                0.53017,                0.34464,                  1.033,             0.00055188,             0.00055188,             0.00055188
                     64,                0.61836,                0.49494,                 1.0766,                 0.9367,                 0.9553,                0.97457,                0.86726,                0.52776,                0.33444,                 1.0379,             0.00053773,             0.00053773,             0.00053773
                     65,                0.62124,                 0.5013,                 1.0803,                0.93503,                0.96292,                0.97378,                 0.8614,                0.53985,                 0.3449,                  1.047,             0.00052359,             0.00052359,             0.00052359
                     66,                0.61224,                0.49158,                 1.0764,                0.93818,                0.96786,                0.97111,                0.86276,                0.53042,                0.33793,                 1.0378,             0.00050944,             0.00050944,             0.00050944
                     67,                0.61336,                0.49054,                 1.0756,                0.95101,                0.97005,                 0.9762,                0.86997,                0.52855,                0.32366,                 1.0303,             0.00049529,             0.00049529,             0.00049529
                     68,                0.60448,                0.47713,                 1.0729,                0.93364,                0.95689,                0.97119,                0.85794,                0.53157,                0.35159,                 1.0398,             0.00048114,             0.00048114,             0.00048114
                     69,                 0.6048,                0.47407,                 1.0713,                0.93913,                0.95781,                0.97655,                0.87131,                0.52544,                 0.3316,                 1.0328,               0.000467,               0.000467,               0.000467
                     70,                0.60007,                0.48011,                 1.0693,                0.94863,                0.96581,                0.97777,                0.87416,                0.52283,                0.32022,                 1.0311,             0.00045285,             0.00045285,             0.00045285
                     71,                0.59754,                0.47636,                  1.067,                0.94223,                0.96876,                0.97484,                 0.8703,                0.53175,                0.32124,                  1.034,              0.0004387,              0.0004387,              0.0004387
                     72,                0.59452,                0.46539,                 1.0647,                0.93692,                 0.9693,                0.97582,                 0.8695,                0.53341,                0.31916,                 1.0395,             0.00042456,             0.00042456,             0.00042456
                     73,                0.59321,                0.46388,                 1.0656,                0.93892,                0.96325,                0.97415,                0.86776,                0.52543,                0.32516,                 1.0281,             0.00041041,             0.00041041,             0.00041041
                     74,                0.59133,                0.45879,                 1.0619,                0.94541,                0.96461,                0.97621,                0.87304,                0.52468,                0.32029,                 1.0331,             0.00039626,             0.00039626,             0.00039626
                     75,                0.58662,                0.46563,                 1.0636,                0.93052,                0.95405,                0.97426,                0.87474,                0.51521,                0.32997,                 1.0236,             0.00038211,             0.00038211,             0.00038211
                     76,                0.58763,                0.45292,                 1.0573,                0.94624,                0.96563,                0.97663,                0.87185,                0.52381,                0.31908,                 1.0257,             0.00036797,             0.00036797,             0.00036797
                     77,                0.58599,                0.45644,                 1.0642,                0.94092,                0.97749,                0.97437,                0.87007,                0.52871,                0.31749,                 1.0316,             0.00035382,             0.00035382,             0.00035382
                     78,                0.58491,                 0.4575,                 1.0609,                0.94635,                0.98056,                0.97618,                0.87084,                0.52192,                 0.3163,                 1.0227,             0.00033967,             0.00033967,             0.00033967
                     79,                0.58029,                 0.4423,                 1.0555,                0.94888,                 0.9511,                0.97367,                0.87514,                0.51774,                0.32076,                 1.0236,             0.00032553,             0.00032553,             0.00032553
                     80,                0.57563,                0.43644,                 1.0535,                0.94377,                0.97035,                0.97412,                0.87026,                0.52022,                0.31249,                 1.0242,             0.00031138,             0.00031138,             0.00031138
                     81,                0.57164,                0.43952,                 1.0497,                0.94928,                0.97032,                0.97257,                0.87083,                0.51586,                0.31306,                 1.0206,             0.00029723,             0.00029723,             0.00029723
                     82,                  0.578,                0.42933,                 1.0549,                0.95918,                0.94941,                 0.9741,                0.87056,                0.52003,                 0.3105,                 1.0232,             0.00028308,             0.00028308,             0.00028308
                     83,                0.57132,                0.43791,                 1.0507,                0.95289,                0.96435,                0.97866,                0.87727,                0.51785,                 0.3142,                 1.0222,             0.00026894,             0.00026894,             0.00026894
                     84,                0.57386,                0.43643,                 1.0568,                0.95062,                 0.9786,                0.97787,                 0.8774,                0.51239,                 0.3037,                 1.0157,             0.00025479,             0.00025479,             0.00025479
                     85,                0.56325,                0.43373,                 1.0476,                0.94761,                0.96139,                0.97291,                0.87346,                0.50927,                 0.3107,                 1.0157,             0.00024064,             0.00024064,             0.00024064
                     86,                0.56169,                0.42551,                 1.0504,                0.96057,                0.96936,                0.97856,                0.88114,                  0.512,                0.29931,                 1.0125,              0.0002265,              0.0002265,              0.0002265
                     87,                0.56055,                0.43193,                 1.0467,                0.94657,                0.98376,                0.97755,                0.88289,                0.50434,                 0.3003,                 1.0088,             0.00021235,             0.00021235,             0.00021235
                     88,                0.56182,                0.41926,                 1.0496,                0.94838,                0.96676,                0.97562,                0.87799,                0.50987,                0.30893,                 1.0115,              0.0001982,              0.0001982,              0.0001982
                     89,                0.56014,                0.42223,                 1.0442,                 0.9488,                0.96934,                0.97547,                0.88074,                0.50492,                 0.3043,                 1.0126,             0.00018406,             0.00018406,             0.00018406
                     90,                0.55124,                 0.4155,                 1.0398,                0.95422,                0.96514,                 0.9758,                0.88065,                0.50504,                0.30663,                 1.0139,             0.00016991,             0.00016991,             0.00016991
                     91,                0.43671,                0.29088,                0.96957,                0.95929,                0.96404,                0.97802,                0.87584,                0.50705,                0.30374,                 1.0172,             0.00015576,             0.00015576,             0.00015576
                     92,                0.42352,                 0.2797,                0.95942,                0.95832,                 0.9667,                 0.9774,                0.87885,                0.50585,                0.30367,                 1.0188,             0.00014161,             0.00014161,             0.00014161
                     93,                0.42082,                0.27379,                0.95571,                0.95113,                0.96653,                 0.9751,                0.87994,                0.50359,                0.30898,                 1.0135,             0.00012747,             0.00012747,             0.00012747
                     94,                0.41938,                0.27182,                0.95761,                0.94536,                0.96918,                0.97676,                 0.8807,                0.50337,                0.30432,                 1.0123,             0.00011332,             0.00011332,             0.00011332
                     95,                0.42031,                0.26858,                0.95838,                 0.9507,                0.96567,                0.97628,                0.87785,                0.50446,                 0.3035,                 1.0115,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     96,                0.41375,                0.26744,                0.95456,                0.95394,                0.97142,                 0.9773,                0.87899,                0.50474,                 0.3002,                 1.0101,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     97,                0.40861,                0.26347,                0.95325,                0.95237,                0.97142,                0.97595,                0.87921,                0.50567,                0.29859,                 1.0116,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     98,                  0.405,                0.26005,                0.95162,                0.95345,                0.97261,                0.97733,                0.88066,                0.50158,                0.29616,                 1.0094,             5.6731e-05,             5.6731e-05,             5.6731e-05
                     99,                0.40686,                0.25737,                0.94907,                0.95105,                0.96833,                0.97654,                0.87968,                0.50294,                0.29819,                 1.0101,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    100,                0.40298,                0.26015,                0.94629,                0.94905,                0.97627,                0.97763,                0.88129,                0.50309,                0.29495,                 1.0096,             2.8437e-05,             2.8437e-05,             2.8437e-05
