                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     27,                 1.1258,                0.81212,                 1.3413,                0.81698,                0.76188,                0.82089,                0.53219,                 1.2084,                0.79754,                 1.4315,              0.0016877,              0.0016877,              0.0016877
                     28,                 1.1012,                0.81615,                 1.3243,                0.81357,                0.76188,                0.82446,                0.53885,                  1.192,                0.80219,                 1.3981,              0.0016647,              0.0016647,              0.0016647
                     29,                  1.096,                 0.8052,                 1.3304,                0.82017,                0.74989,                0.81819,                0.52823,                 1.2094,                0.80316,                 1.4239,               0.001641,               0.001641,               0.001641
                     30,                 1.0684,                0.79763,                 1.3188,                0.81877,                  0.757,                0.81891,                0.53168,                 1.1974,                0.78289,                 1.4072,              0.0016168,              0.0016168,              0.0016168
                     31,                 1.0523,                0.78014,                 1.3108,                 0.8238,                0.76277,                0.82775,                0.53095,                 1.2169,                0.78546,                 1.4194,              0.0015919,              0.0015919,              0.0015919
                     32,                 1.0587,                0.78113,                 1.3025,                0.84385,                0.74661,                 0.8304,                 0.5427,                 1.1837,                0.78425,                 1.3784,              0.0015665,              0.0015665,              0.0015665
                     33,                 1.0534,                0.76219,                   1.31,                 0.8023,                0.76322,                0.82596,                 0.5422,                 1.1928,                0.76952,                 1.4021,              0.0015405,              0.0015405,              0.0015405
                     34,                 1.0571,                0.76699,                 1.3063,                0.81372,                0.77077,                0.83419,                0.55232,                 1.1707,                0.74525,                  1.387,               0.001514,               0.001514,               0.001514
                     35,                 1.0163,                0.74298,                  1.283,                0.80322,                0.77699,                0.83137,                0.54119,                 1.2005,                0.77972,                 1.4137,              0.0014869,              0.0014869,              0.0014869
                     36,                 1.0415,                0.75424,                 1.2943,                0.83702,                0.77032,                0.83468,                0.54127,                 1.1766,                0.75555,                 1.3968,              0.0014595,              0.0014595,              0.0014595
                     37,                 1.0318,                0.73265,                 1.2814,                0.81479,                0.73482,                0.80821,                0.52686,                 1.1977,                0.78298,                 1.3954,              0.0014315,              0.0014315,              0.0014315
                     38,                 1.0267,                0.74036,                  1.293,                0.82588,                0.76068,                0.83452,                0.55164,                 1.1677,                0.76126,                 1.3874,              0.0014032,              0.0014032,              0.0014032
                     39,                   1.03,                0.73733,                 1.2834,                0.82853,                0.77699,                0.84423,                0.55577,                 1.1587,                0.74952,                 1.3731,              0.0013744,              0.0013744,              0.0013744
                     40,                  1.009,                0.71497,                 1.2714,                0.80598,                0.76988,                0.83033,                0.54308,                 1.1987,                0.75935,                  1.401,              0.0013454,              0.0013454,              0.0013454
                     41,                  1.002,                0.71208,                 1.2741,                0.83789,                  0.757,                0.83665,                0.55155,                 1.1888,                0.75711,                 1.3987,              0.0013159,              0.0013159,              0.0013159
                     42,                 1.0076,                0.70041,                 1.2578,                0.82687,                0.79076,                0.84381,                0.56171,                 1.1442,                0.71407,                 1.3713,              0.0012862,              0.0012862,              0.0012862
                     43,                 1.0067,                0.69416,                 1.2639,                0.83069,                0.76941,                0.84006,                0.54838,                 1.1803,                0.73454,                 1.3803,              0.0012562,              0.0012562,              0.0012562
                     44,                0.99186,                0.69132,                 1.2455,                0.82178,                0.78765,                0.84693,                0.56883,                 1.1249,                0.70626,                 1.3505,               0.001226,               0.001226,               0.001226
                     45,                 0.9867,                0.68433,                 1.2615,                0.81921,                0.80318,                0.85272,                0.57058,                 1.1477,                0.69689,                 1.3729,              0.0011955,              0.0011955,              0.0011955
                     46,                0.98423,                0.67239,                 1.2585,                0.83662,                0.77121,                0.83872,                0.56396,                  1.134,                0.71922,                 1.3642,              0.0011649,              0.0011649,              0.0011649
                     47,                0.96973,                0.66568,                 1.2468,                0.81366,                0.78854,                 0.8376,                0.54454,                 1.2099,                0.72488,                  1.409,              0.0011341,              0.0011341,              0.0011341
                     48,                0.95826,                0.65825,                 1.2344,                0.82541,                0.74411,                0.82619,                0.55645,                 1.1647,                0.75228,                 1.3761,              0.0011032,              0.0011032,              0.0011032
                     49,                0.96073,                0.65006,                 1.2314,                0.82435,                0.77876,                0.84871,                0.57121,                 1.1255,                0.69864,                 1.3557,              0.0010722,              0.0010722,              0.0010722
                     50,                0.94856,                0.63436,                 1.2169,                0.83378,                0.79109,                0.84817,                0.56335,                 1.1532,                0.71559,                 1.3741,              0.0010411,              0.0010411,              0.0010411
                     51,                0.96142,                0.64271,                 1.2355,                0.83324,                0.79467,                0.85297,                0.56729,                 1.1632,                0.70088,                 1.3742,                0.00101,                0.00101,                0.00101
                     52,                0.93769,                0.63767,                 1.2201,                0.81916,                0.79687,                0.85327,                0.56584,                 1.1493,                0.69315,                 1.3625,              0.0009789,              0.0009789,              0.0009789
                     53,                0.92553,                0.62183,                 1.2127,                0.83024,                 0.7952,                 0.8535,                 0.5799,                 1.1223,                0.67565,                 1.3556,             0.00094784,             0.00094784,             0.00094784
                     54,                0.91887,                0.62058,                 1.2101,                0.82951,                0.80839,                0.85723,                0.57376,                 1.1275,                0.67164,                 1.3515,             0.00091683,             0.00091683,             0.00091683
                     55,                 0.9108,                0.61277,                 1.2076,                0.83097,                0.79714,                0.85081,                0.57277,                 1.1367,                0.67833,                 1.3689,             0.00088592,             0.00088592,             0.00088592
                     56,                 0.9034,                0.59741,                 1.2024,                0.83236,                0.79609,                0.85395,                0.57844,                 1.1105,                0.67368,                 1.3349,             0.00085513,             0.00085513,             0.00085513
                     57,                0.90749,                0.60782,                 1.2045,                0.84351,                0.81031,                0.86442,                0.58119,                 1.1232,                0.66539,                 1.3533,             0.00082449,             0.00082449,             0.00082449
                     58,                0.88061,                0.57817,                 1.1793,                0.82483,                0.80897,                0.85701,                0.57863,                 1.1187,                0.66355,                 1.3476,             0.00079404,             0.00079404,             0.00079404
                     59,                0.89425,                0.59483,                 1.1934,                0.83332,                0.79736,                0.85681,                0.57707,                 1.1319,                0.66831,                 1.3584,              0.0007638,              0.0007638,              0.0007638
                     60,                 0.8871,                0.58599,                 1.1904,                0.84308,                0.79165,                  0.855,                0.57324,                 1.1542,                0.67548,                 1.3734,              0.0007338,              0.0007338,              0.0007338
                     61,                0.86893,                0.56571,                 1.1745,                0.83338,                0.80214,                0.85718,                0.58462,                 1.1179,                0.66246,                 1.3537,             0.00070407,             0.00070407,             0.00070407
                     62,                 0.8756,                 0.5721,                 1.1856,                0.84848,                0.78143,                0.85219,                0.57714,                 1.1282,                0.66349,                 1.3546,             0.00067465,             0.00067465,             0.00067465
                     63,                0.84006,                0.54308,                 1.1629,                0.84781,                0.79698,                0.85921,                0.58378,                 1.1175,                0.64897,                 1.3553,             0.00064556,             0.00064556,             0.00064556
                     64,                0.86573,                 0.5594,                 1.1725,                0.83671,                0.79831,                0.85336,                0.57128,                 1.1373,                0.66097,                 1.3692,             0.00061682,             0.00061682,             0.00061682
                     65,                0.83742,                0.54741,                 1.1598,                0.83232,                0.80409,                0.85715,                0.58274,                 1.1196,                0.65939,                 1.3454,             0.00058848,             0.00058848,             0.00058848
                     66,                0.84752,                0.55205,                 1.1665,                0.84853,                0.79387,                0.85485,                0.58274,                 1.1176,                0.65843,                 1.3552,             0.00056055,             0.00056055,             0.00056055
                     67,                0.83456,                0.53854,                 1.1581,                0.83781,                0.79165,                0.85417,                0.57219,                 1.1418,                0.66856,                 1.3688,             0.00053306,             0.00053306,             0.00053306
                     68,                0.84301,                0.53719,                  1.166,                0.85261,                0.77921,                0.85529,                0.58145,                 1.1131,                0.65386,                 1.3577,             0.00050605,             0.00050605,             0.00050605
                     69,                0.84132,                0.53761,                 1.1567,                0.84902,                0.79698,                0.85804,                0.58124,                 1.1198,                 0.6615,                 1.3525,             0.00047953,             0.00047953,             0.00047953
                     70,                0.81791,                0.52713,                 1.1494,                0.84963,                0.78819,                0.85861,                0.58106,                 1.1242,                0.65409,                 1.3587,             0.00045354,             0.00045354,             0.00045354
                     71,                0.81379,                0.52187,                 1.1415,                0.82917,                0.80213,                0.85961,                0.58384,                 1.1256,                0.65087,                 1.3638,             0.00042809,             0.00042809,             0.00042809
