                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     12,                 1.2496,                0.98603,                 1.3287,                 0.7826,                0.71879,                0.78073,                0.48025,                 1.3212,                0.98283,                 1.4012,              0.0018185,              0.0018185,              0.0018185
                     13,                  1.246,                0.96957,                 1.3184,                0.77562,                0.66593,                0.73115,                0.42478,                 1.4314,                 1.1307,                 1.4427,               0.001802,               0.001802,               0.001802
                     14,                   1.23,                0.95634,                 1.3012,                 0.8239,                0.70813,                0.78759,                0.48219,                 1.3131,                0.96619,                  1.388,              0.0017855,              0.0017855,              0.0017855
                     15,                 1.2239,                 0.9553,                 1.3118,                0.79822,                0.70546,                0.78906,                0.49208,                 1.2882,                0.93731,                 1.3608,               0.001769,               0.001769,               0.001769
                     16,                 1.2024,                0.93099,                 1.2998,                0.82092,                0.72323,                0.81195,                0.50105,                 1.2859,                0.94448,                  1.359,              0.0017525,              0.0017525,              0.0017525
                     17,                  1.198,                0.93511,                 1.2933,                0.80009,                0.74411,                0.80672,                  0.496,                 1.2866,                0.97952,                   1.36,               0.001736,               0.001736,               0.001736
                     18,                 1.1713,                0.88764,                 1.2804,                0.80451,                0.73345,                0.80024,                0.49986,                 1.2907,                0.90624,                 1.3734,              0.0017195,              0.0017195,              0.0017195
                     19,                 1.1654,                0.89436,                 1.2792,                0.78898,                0.73083,                0.79158,                0.49284,                  1.279,                0.91174,                 1.3514,               0.001703,               0.001703,               0.001703
                     20,                  1.165,                 0.8699,                 1.2632,                0.78255,                0.70591,                0.77553,                0.47036,                 1.3391,                 1.0256,                 1.3767,              0.0016865,              0.0016865,              0.0016865
                     21,                 1.1617,                0.87475,                 1.2554,                0.83201,                0.73486,                0.81582,                0.51474,                 1.2495,                0.87576,                 1.3198,                0.00167,                0.00167,                0.00167
                     22,                 1.1241,                0.84652,                 1.2595,                0.82382,                0.75833,                0.81954,                0.52482,                  1.244,                0.85089,                 1.3346,              0.0016535,              0.0016535,              0.0016535
                     23,                 1.1476,                0.84947,                 1.2526,                0.83645,                0.73843,                0.82137,                0.51074,                 1.2799,                0.86787,                  1.345,               0.001637,               0.001637,               0.001637
                     24,                 1.1613,                0.84938,                 1.2578,                0.84676,                0.74944,                0.82437,                0.52033,                 1.2579,                  0.857,                 1.3371,              0.0016205,              0.0016205,              0.0016205
                     25,                 1.1389,                0.82541,                 1.2478,                0.84577,                0.74811,                0.83461,                0.52603,                 1.2345,                0.83582,                 1.3087,               0.001604,               0.001604,               0.001604
                     26,                 1.1157,                 0.8249,                 1.2501,                0.82806,                0.74239,                0.82818,                0.52703,                 1.2209,                0.84806,                 1.3147,              0.0015875,              0.0015875,              0.0015875
                     27,                 1.1271,                0.82005,                 1.2331,                0.80888,                0.75211,                0.81619,                0.52799,                 1.2248,                 0.8372,                 1.3082,               0.001571,               0.001571,               0.001571
                     28,                 1.1128,                  0.812,                 1.2267,                0.81235,                0.75789,                0.82249,                0.53966,                 1.2003,                0.80127,                 1.2886,              0.0015545,              0.0015545,              0.0015545
                     29,                 1.1069,                0.81162,                 1.2321,                0.82612,                0.73967,                0.81752,                0.52985,                 1.2315,                0.84352,                  1.302,               0.001538,               0.001538,               0.001538
                     30,                 1.0891,                0.79435,                 1.2221,                0.83062,                0.73878,                 0.8162,                0.52578,                   1.23,                0.82138,                 1.3089,              0.0015215,              0.0015215,              0.0015215
                     31,                 1.0763,                0.77836,                 1.2174,                0.83351,                0.72505,                0.81844,                0.51827,                 1.2533,                0.83566,                 1.3279,               0.001505,               0.001505,               0.001505
                     32,                 1.0802,                0.79245,                 1.2093,                0.83566,                0.74092,                0.82632,                0.53199,                 1.2401,                0.84364,                  1.309,              0.0014885,              0.0014885,              0.0014885
                     33,                 1.0891,                0.78349,                 1.2231,                0.81491,                0.76855,                0.83242,                0.53864,                 1.2102,                0.78963,                 1.3075,               0.001472,               0.001472,               0.001472
                     34,                 1.0927,                0.79231,                 1.2199,                0.79807,                0.72457,                0.79663,                0.51364,                 1.2299,                0.85316,                 1.3174,              0.0014555,              0.0014555,              0.0014555
                     35,                   1.06,                0.77073,                 1.2052,                0.83582,                  0.749,                0.82914,                0.53532,                 1.2335,                 0.7933,                  1.326,               0.001439,               0.001439,               0.001439
                     36,                  1.075,                 0.7623,                 1.2103,                0.83231,                0.76513,                 0.8394,                0.54003,                 1.2113,                0.77745,                 1.3092,              0.0014225,              0.0014225,              0.0014225
                     37,                 1.0721,                0.75771,                 1.2038,                 0.8086,                0.77325,                0.82908,                0.53797,                 1.2195,                0.80457,                 1.2887,               0.001406,               0.001406,               0.001406
                     38,                 1.0566,                0.75572,                 1.2071,                0.82236,                0.78187,                 0.8371,                0.54227,                  1.225,                0.76949,                 1.3144,              0.0013895,              0.0013895,              0.0013895
                     39,                 1.0609,                0.75596,                 1.2011,                0.83848,                0.77027,                0.84757,                0.54336,                 1.2229,                0.79432,                 1.2976,               0.001373,               0.001373,               0.001373
                     40,                 1.0575,                0.75051,                 1.1973,                0.85362,                0.74234,                0.83401,                0.54909,                  1.185,                0.76578,                 1.2839,              0.0013565,              0.0013565,              0.0013565
                     41,                 1.0472,                0.75454,                 1.2012,                0.84956,                0.76518,                0.83767,                0.54071,                 1.2436,                 0.7866,                 1.3236,                0.00134,                0.00134,                0.00134
                     42,                 1.0634,                0.73966,                  1.191,                0.83703,                0.76544,                0.83384,                0.53732,                 1.2136,                0.77958,                 1.2963,              0.0013235,              0.0013235,              0.0013235
                     43,                 1.0559,                0.73239,                 1.1926,                0.83377,                0.77322,                0.83887,                0.54553,                 1.1997,                0.77677,                 1.2827,               0.001307,               0.001307,               0.001307
                     44,                 1.0573,                0.73917,                 1.1894,                0.84305,                0.77477,                 0.8444,                0.55352,                 1.1961,                0.76972,                 1.2895,              0.0012905,              0.0012905,              0.0012905
                     45,                 1.0461,                0.73291,                 1.1943,                0.84912,                0.77005,                0.84503,                0.55359,                 1.1984,                0.74813,                 1.2909,               0.001274,               0.001274,               0.001274
                     46,                  1.045,                0.72926,                 1.1889,                0.83998,                0.77655,                0.84733,                0.55308,                 1.1689,                0.77906,                 1.2676,              0.0012575,              0.0012575,              0.0012575
                     47,                 1.0361,                0.71429,                 1.1801,                 0.8414,                0.78543,                0.85484,                0.55907,                 1.1833,                0.75883,                 1.2764,               0.001241,               0.001241,               0.001241
                     48,                 1.0281,                0.71382,                 1.1755,                0.82054,                0.77189,                 0.8395,                0.55641,                 1.1872,                 0.7654,                  1.281,              0.0012245,              0.0012245,              0.0012245
                     49,                 1.0359,                0.70515,                 1.1772,                  0.842,                0.78187,                0.85184,                0.55186,                 1.2057,                0.77427,                 1.2876,               0.001208,               0.001208,               0.001208
                     50,                 1.0238,                0.70397,                 1.1667,                0.83316,                0.77921,                0.84947,                0.55479,                 1.1908,                0.74207,                 1.2694,              0.0011915,              0.0011915,              0.0011915
                     51,                 1.0322,                0.70174,                 1.1765,                0.83817,                0.78691,                0.84996,                0.54977,                 1.2008,                 0.7732,                 1.2836,               0.001175,               0.001175,               0.001175
                     52,                 1.0212,                0.70046,                 1.1704,                0.83661,                0.78632,                0.85299,                0.56417,                 1.1797,                0.72746,                 1.2735,              0.0011585,              0.0011585,              0.0011585
                     53,                 1.0112,                0.69596,                 1.1652,                0.85254,                0.79343,                0.86053,                0.56398,                 1.1756,                0.75284,                 1.2704,               0.001142,               0.001142,               0.001142
                     54,                 1.0124,                0.69943,                 1.1728,                0.82372,                0.80544,                0.85567,                0.55895,                 1.1881,                0.73618,                 1.2842,              0.0011255,              0.0011255,              0.0011255
                     55,                0.99985,                 0.6801,                 1.1619,                0.85725,                0.76588,                0.85265,                0.56279,                 1.1728,                0.73421,                 1.2737,               0.001109,               0.001109,               0.001109
                     56,                0.99494,                0.67451,                 1.1625,                0.83202,                0.77236,                0.84289,                0.55926,                 1.1704,                0.74708,                 1.2762,              0.0010925,              0.0010925,              0.0010925
                     57,                 1.0034,                0.68858,                 1.1636,                0.82946,                0.78721,                0.84865,                0.56019,                 1.1786,                0.73589,                 1.2778,               0.001076,               0.001076,               0.001076
                     58,                0.97513,                 0.6601,                 1.1404,                0.84315,                 0.7761,                 0.8531,                0.57028,                 1.1704,                0.71458,                 1.2645,              0.0010595,              0.0010595,              0.0010595
                     59,                0.99374,                0.68164,                 1.1628,                0.85108,                0.77434,                0.85511,                0.56575,                  1.183,                  0.724,                 1.2796,               0.001043,               0.001043,               0.001043
                     60,                 0.9972,                  0.669,                 1.1607,                0.84575,                0.78232,                0.84983,                0.56542,                 1.1733,                0.72258,                 1.2737,              0.0010265,              0.0010265,              0.0010265
                     61,                0.97595,                0.66218,                 1.1508,                0.83147,                0.79343,                0.86295,                0.57104,                 1.1637,                0.71353,                 1.2664,                0.00101,                0.00101,                0.00101
                     62,                0.97846,                 0.6668,                 1.1508,                0.84127,                 0.7841,                0.85677,                 0.5702,                  1.159,                0.71626,                 1.2619,              0.0009935,              0.0009935,              0.0009935
                     63,                0.95257,                0.64002,                 1.1401,                  0.846,                0.79032,                0.85117,                0.55751,                 1.2044,                0.73128,                 1.2932,               0.000977,               0.000977,               0.000977
                     64,                0.98437,                 0.6583,                 1.1508,                0.85115,                0.77988,                0.86053,                0.56927,                 1.1461,                0.70235,                 1.2494,              0.0009605,              0.0009605,              0.0009605
                     65,                0.96031,                0.65002,                 1.1387,                0.84929,                0.78356,                 0.8613,                0.57168,                 1.1544,                0.70747,                 1.2531,               0.000944,               0.000944,               0.000944
                     66,                0.97465,                0.65804,                 1.1499,                0.85537,                0.77508,                0.85515,                0.57323,                 1.1531,                0.70853,                 1.2663,              0.0009275,              0.0009275,              0.0009275
                     67,                0.95537,                0.63611,                 1.1365,                0.85442,                   0.79,                0.85777,                 0.5656,                 1.1712,                0.70941,                 1.2668,               0.000911,               0.000911,               0.000911
                     68,                0.96369,                0.64475,                 1.1421,                0.83226,                0.79792,                0.85937,                0.57222,                 1.1597,                0.71159,                 1.2554,              0.0008945,              0.0008945,              0.0008945
                     69,                 0.9693,                0.64282,                 1.1409,                0.84591,                 0.7853,                0.85294,                0.57153,                 1.1593,                0.70614,                 1.2697,               0.000878,               0.000878,               0.000878
                     70,                0.95105,                0.64575,                   1.14,                0.83499,                0.79387,                0.85503,                0.56896,                 1.1581,                0.71021,                  1.259,              0.0008615,              0.0008615,              0.0008615
                     71,                0.95169,                0.63361,                 1.1329,                0.85329,                0.78765,                0.85521,                0.56862,                  1.174,                0.71275,                 1.2691,               0.000845,               0.000845,               0.000845
                     72,                0.96345,                0.63148,                 1.1343,                0.85688,                0.78461,                0.85499,                0.56918,                 1.1803,                0.71421,                 1.2772,              0.0008285,              0.0008285,              0.0008285
                     73,                0.94929,                0.62223,                 1.1343,                0.83221,                0.79323,                0.84771,                0.56536,                 1.1731,                0.71928,                 1.2689,               0.000812,               0.000812,               0.000812
                     74,                0.93335,                0.62282,                 1.1233,                0.84034,                0.78632,                0.84543,                0.55838,                 1.2027,                0.72305,                 1.2729,              0.0007955,              0.0007955,              0.0007955
                     75,                0.93555,                0.61429,                 1.1227,                0.84894,                 0.7912,                0.85527,                 0.5681,                 1.1775,                0.70573,                 1.2667,               0.000779,               0.000779,               0.000779
                     76,                 0.9426,                0.62137,                 1.1273,                0.85738,                0.78321,                0.85221,                0.56979,                 1.1613,                0.71291,                 1.2631,              0.0007625,              0.0007625,              0.0007625
                     77,                0.90886,                0.60304,                 1.1157,                0.83849,                0.80031,                0.85343,                0.56985,                 1.1568,                0.71794,                  1.268,               0.000746,               0.000746,               0.000746
                     78,                0.92114,                0.60961,                  1.116,                0.84172,                0.79787,                0.85748,                0.57246,                  1.155,                0.69925,                 1.2527,              0.0007295,              0.0007295,              0.0007295
                     79,                0.92773,                0.60511,                 1.1128,                 0.8465,                0.77905,                0.84519,                0.56675,                 1.1564,                0.71058,                 1.2605,               0.000713,               0.000713,               0.000713
                     80,                 0.9222,                0.59727,                 1.1135,                0.84531,                0.78653,                0.85075,                0.57311,                 1.1517,                0.70866,                 1.2593,              0.0006965,              0.0006965,              0.0006965
                     81,                0.92867,                0.60508,                 1.1181,                0.83367,                0.80675,                0.85463,                0.57455,                 1.1454,                0.70183,                 1.2518,                0.00068,                0.00068,                0.00068
                     82,                0.96445,                0.61439,                   1.12,                0.85505,                0.78321,                0.85415,                0.57594,                 1.1486,                0.68644,                 1.2579,              0.0006635,              0.0006635,              0.0006635
                     83,                0.92015,                0.59761,                 1.1098,                0.85121,                0.79209,                0.86108,                0.57922,                  1.146,                0.68314,                 1.2607,               0.000647,               0.000647,               0.000647
                     84,                0.91187,                0.59549,                 1.1075,                0.85305,                 0.7952,                0.86646,                0.58214,                 1.1376,                0.68309,                 1.2528,              0.0006305,              0.0006305,              0.0006305
                     85,                0.91775,                0.59034,                 1.1118,                0.84592,                 0.7992,                 0.8599,                0.57723,                 1.1382,                0.69238,                 1.2478,               0.000614,               0.000614,               0.000614
                     86,                0.89714,                0.59255,                 1.1036,                 0.8371,                0.81342,                0.86167,                0.58167,                 1.1468,                0.68797,                 1.2575,              0.0005975,              0.0005975,              0.0005975
                     87,                0.90303,                 0.5914,                 1.1041,                0.85888,                0.78498,                0.85387,                0.57283,                 1.1546,                0.71105,                 1.2691,               0.000581,               0.000581,               0.000581
                     88,                0.88876,                0.58237,                 1.1038,                0.85775,                0.79609,                0.86106,                0.57791,                 1.1392,                0.68652,                 1.2527,              0.0005645,              0.0005645,              0.0005645
                     89,                 0.8893,                0.57297,                 1.0981,                0.84316,                0.78812,                0.85565,                 0.5717,                 1.1594,                0.69035,                 1.2573,               0.000548,               0.000548,               0.000548
                     90,                0.88481,                0.57115,                 1.0937,                0.84619,                0.79186,                 0.8611,                0.57221,                 1.1606,                0.68219,                  1.248,              0.0005315,              0.0005315,              0.0005315
                     91,                0.89942,                0.57843,                 1.1035,                0.85601,                0.79698,                0.86782,                0.58191,                 1.1416,                0.67314,                 1.2495,               0.000515,               0.000515,               0.000515
                     92,                0.87141,                  0.564,                 1.0893,                0.85095,                0.79254,                0.86512,                 0.5819,                 1.1461,                0.67827,                 1.2563,              0.0004985,              0.0004985,              0.0004985
                     93,                0.88821,                0.56157,                 1.0953,                0.86176,                 0.7952,                0.86512,                0.58468,                  1.138,                0.67519,                 1.2432,               0.000482,               0.000482,               0.000482
                     94,                0.89725,                 0.5697,                 1.0919,                0.86356,                0.78165,                 0.8669,                0.58624,                 1.1418,                0.67059,                 1.2539,              0.0004655,              0.0004655,              0.0004655
                     95,                0.88813,                0.55864,                 1.0896,                0.85312,                0.79216,                0.86474,                0.58403,                 1.1306,                0.66902,                 1.2468,               0.000449,               0.000449,               0.000449
                     96,                0.88274,                0.56327,                 1.0866,                0.86189,                0.79653,                0.86029,                0.58289,                 1.1373,                0.68048,                 1.2487,              0.0004325,              0.0004325,              0.0004325
                     97,                0.87461,                0.55214,                 1.0809,                0.85554,                0.78143,                0.85428,                0.58156,                 1.1426,                0.69118,                 1.2545,               0.000416,               0.000416,               0.000416
                     98,                0.87743,                0.55367,                 1.0842,                0.85047,                0.79593,                0.85654,                0.57782,                 1.1485,                0.68376,                 1.2599,              0.0003995,              0.0003995,              0.0003995
                     99,                0.86495,                0.55395,                 1.0849,                0.85171,                0.79431,                0.85975,                 0.5842,                 1.1274,                0.67394,                  1.246,               0.000383,               0.000383,               0.000383
                    100,                0.85361,                0.54958,                 1.0796,                0.85329,                0.78809,                0.85667,                0.58143,                 1.1404,                0.67704,                 1.2503,              0.0003665,              0.0003665,              0.0003665
                    101,                0.84677,                0.54438,                 1.0756,                0.84276,                 0.8032,                0.85599,                0.58379,                  1.131,                0.67189,                 1.2503,                0.00035,                0.00035,                0.00035
                    102,                0.86208,                0.54654,                  1.078,                0.86055,                0.79165,                0.85908,                0.58205,                 1.1388,                0.67096,                 1.2628,              0.0003335,              0.0003335,              0.0003335
                    103,                0.86752,                0.54942,                 1.0789,                0.85653,                0.78854,                0.85856,                0.58259,                 1.1335,                0.68678,                 1.2543,               0.000317,               0.000317,               0.000317
                    104,                0.85576,                0.54179,                 1.0776,                 0.8627,                0.79165,                0.85903,                0.58056,                 1.1439,                0.67885,                 1.2602,              0.0003005,              0.0003005,              0.0003005
                    105,                0.83613,                0.53341,                 1.0727,                  0.855,                 0.7912,                0.85491,                0.58116,                 1.1377,                0.67867,                  1.257,               0.000284,               0.000284,               0.000284
                    106,                0.86981,                0.54181,                 1.0732,                0.86286,                0.79165,                 0.8614,                0.58339,                 1.1326,                0.67318,                 1.2559,              0.0002675,              0.0002675,              0.0002675
                    107,                0.83933,                0.52836,                 1.0667,                0.86154,                0.78781,                 0.8578,                 0.5845,                 1.1387,                0.67278,                 1.2583,               0.000251,               0.000251,               0.000251
                    108,                0.84606,                 0.5352,                 1.0712,                0.86782,                0.78809,                0.85915,                0.58521,                 1.1474,                 0.6786,                 1.2726,              0.0002345,              0.0002345,              0.0002345
                    109,                0.85514,                0.52912,                 1.0705,                0.84926,                0.80092,                0.85955,                0.58787,                 1.1355,                 0.6643,                  1.253,               0.000218,               0.000218,               0.000218
                    110,                0.84408,                 0.5294,                 1.0688,                0.85788,                0.78632,                0.85558,                0.58288,                 1.1396,                0.67505,                 1.2615,              0.0002015,              0.0002015,              0.0002015
                    111,                0.80573,                0.45787,                 1.0201,                0.85685,                0.78498,                 0.8553,                0.57944,                 1.1382,                0.67882,                 1.2605,               0.000185,               0.000185,               0.000185
                    112,                0.80075,                0.45466,                 1.0197,                0.85462,                0.79127,                0.85926,                0.58583,                 1.1333,                0.66943,                 1.2595,              0.0001685,              0.0001685,              0.0001685
                    113,                0.78792,                0.44631,                 1.0154,                0.86051,                 0.7912,                0.85668,                0.58027,                 1.1443,                0.67576,                 1.2662,               0.000152,               0.000152,               0.000152
                    114,                0.79098,                0.44445,                  1.019,                0.84747,                0.79477,                0.85492,                0.58254,                 1.1411,                0.67756,                  1.271,              0.0001355,              0.0001355,              0.0001355
                    115,                0.78434,                0.43741,                 1.0103,                0.85928,                0.78399,                0.85206,                0.58028,                 1.1468,                0.67465,                 1.2715,               0.000119,               0.000119,               0.000119
                    116,                0.78066,                0.43844,                  1.004,                0.85837,                0.79165,                0.85792,                0.58487,                 1.1289,                0.67015,                 1.2597,              0.0001025,              0.0001025,              0.0001025
                    117,                0.77196,                0.43136,                 1.0049,                0.85739,                0.78523,                0.85286,                0.58273,                 1.1379,                0.67599,                 1.2669,                8.6e-05,                8.6e-05,                8.6e-05
                    118,                 0.7726,                0.42914,                 1.0021,                0.85426,                0.78765,                0.85724,                0.58721,                 1.1288,                0.66739,                 1.2604,               6.95e-05,               6.95e-05,               6.95e-05
                    119,                0.76875,                0.42804,                 1.0039,                0.84759,                0.78987,                0.85546,                 0.5829,                  1.135,                0.67657,                 1.2643,                5.3e-05,                5.3e-05,                5.3e-05
                    120,                0.76917,                0.43124,                  1.004,                  0.852,                 0.7912,                0.85436,                0.58338,                 1.1332,                 0.6735,                 1.2658,               3.65e-05,               3.65e-05,               3.65e-05
