                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                0.60889,                0.50969,                 1.0779,                0.91055,                0.94213,                0.95872,                0.84194,                0.54292,                0.38925,                 1.0789,             0.00056603,             0.00056603,             0.00056603
                     63,                 0.6166,                 0.4993,                 1.0773,                0.92892,                0.93632,                0.95838,                0.84262,                0.54024,                0.37543,                 1.0648,             0.00055188,             0.00055188,             0.00055188
                     64,                0.60611,                0.50288,                 1.0747,                0.92432,                0.93462,                0.95939,                0.84371,                0.54333,                 0.3853,                  1.063,             0.00053773,             0.00053773,             0.00053773
                     65,                0.60388,                0.49126,                 1.0683,                0.92771,                0.94186,                0.96252,                0.85022,                0.53309,                0.36717,                 1.0669,             0.00052359,             0.00052359,             0.00052359
                     66,                0.59759,                0.49513,                 1.0641,                  0.934,                0.92935,                  0.963,                  0.853,                0.52684,                0.37068,                 1.0593,             0.00050944,             0.00050944,             0.00050944
                     67,                0.59461,                0.49904,                 1.0724,                0.92185,                0.92925,                0.96314,                0.84831,                0.53258,                0.37959,                 1.0658,             0.00049529,             0.00049529,             0.00049529
                     68,                0.60052,                0.49213,                 1.0802,                0.91848,                0.94349,                0.95926,                0.84579,                0.53328,                 0.3828,                 1.0623,             0.00048114,             0.00048114,             0.00048114
                     69,                0.59135,                0.49034,                 1.0719,                0.91156,                 0.9562,                0.96374,                0.84876,                0.53093,                0.37295,                 1.0594,               0.000467,               0.000467,               0.000467
                     70,                0.60076,                0.48196,                 1.0715,                0.92039,                0.93457,                0.96034,                0.84715,                 0.5291,                0.37776,                 1.0573,             0.00045285,             0.00045285,             0.00045285
                     71,                0.59109,                0.47622,                 1.0695,                0.92624,                0.93994,                0.96275,                0.84807,                0.53261,                0.38693,                 1.0686,              0.0004387,              0.0004387,              0.0004387
                     72,                0.59114,                0.47007,                 1.0652,                0.93176,                0.93638,                0.95921,                0.84892,                0.52887,                0.37664,                 1.0633,             0.00042456,             0.00042456,             0.00042456
                     73,                0.58299,                0.46666,                 1.0615,                0.92365,                 0.9298,                0.95807,                 0.8465,                0.52598,                0.38429,                 1.0553,             0.00041041,             0.00041041,             0.00041041
                     74,                0.58126,                0.45571,                  1.064,                0.93328,                0.94197,                0.96405,                0.85248,                0.53208,                0.37392,                 1.0593,             0.00039626,             0.00039626,             0.00039626
                     75,                0.57491,                0.45355,                 1.0583,                0.91921,                0.93876,                0.96366,                0.85392,                0.52451,                0.37969,                 1.0578,             0.00038211,             0.00038211,             0.00038211
                     76,                0.56261,                0.44915,                 1.0492,                0.91577,                0.95737,                0.96336,                0.85212,                 0.5254,                0.35747,                 1.0607,             0.00036797,             0.00036797,             0.00036797
                     77,                0.56555,                0.44748,                 1.0572,                0.93004,                0.93572,                0.96401,                0.85806,                0.51957,                0.35806,                 1.0473,             0.00035382,             0.00035382,             0.00035382
                     78,                0.57669,                0.45168,                 1.0578,                0.92362,                0.95446,                0.96361,                0.85685,                0.51394,                0.35909,                 1.0431,             0.00033967,             0.00033967,             0.00033967
                     79,                0.56345,                0.43831,                 1.0511,                0.93235,                0.93869,                0.96084,                0.85288,                0.51787,                0.36187,                 1.0526,             0.00032553,             0.00032553,             0.00032553
                     80,                0.56531,                0.43183,                  1.052,                0.93794,                0.94868,                0.96233,                0.85178,                0.51601,                 0.3473,                 1.0522,             0.00031138,             0.00031138,             0.00031138
                     81,                0.56983,                0.43344,                 1.0508,                0.92543,                  0.955,                0.96145,                0.85818,                0.51598,                0.35939,                 1.0474,             0.00029723,             0.00029723,             0.00029723
                     82,                 0.5551,                0.43257,                 1.0457,                0.93526,                0.94254,                0.96342,                0.86217,                0.51721,                0.36324,                 1.0514,             0.00028308,             0.00028308,             0.00028308
                     83,                 0.5561,                0.44073,                 1.0518,                0.93159,                0.94499,                0.96243,                0.85724,                0.51436,                0.35466,                 1.0494,             0.00026894,             0.00026894,             0.00026894
                     84,                0.54991,                0.42554,                 1.0423,                0.93474,                0.93861,                0.96229,                0.85795,                0.51416,                0.35091,                 1.0489,             0.00025479,             0.00025479,             0.00025479
                     85,                0.56165,                0.42705,                  1.054,                0.92504,                0.94736,                0.95914,                0.85526,                0.51341,                 0.3609,                 1.0516,             0.00024064,             0.00024064,             0.00024064
                     86,                0.55156,                0.42217,                 1.0398,                 0.9286,                0.95012,                0.95964,                0.85879,                0.51083,                0.34779,                 1.0444,              0.0002265,              0.0002265,              0.0002265
                     87,                0.54594,                0.41749,                 1.0415,                0.92956,                0.95141,                0.96053,                 0.8639,                0.50925,                0.35584,                 1.0408,             0.00021235,             0.00021235,             0.00021235
                     88,                0.54334,                 0.4106,                 1.0401,                0.92353,                   0.95,                0.96291,                 0.8634,                0.51173,                0.35652,                 1.0466,              0.0001982,              0.0001982,              0.0001982
                     89,                0.53898,                0.40729,                 1.0356,                0.91973,                0.94337,                0.96088,                0.86269,                 0.5109,                0.36701,                 1.0479,             0.00018406,             0.00018406,             0.00018406
                     90,                0.54168,                0.41801,                 1.0429,                  0.927,                0.94946,                0.96218,                0.86349,                0.50657,                0.35236,                 1.0431,             0.00016991,             0.00016991,             0.00016991
                     91,                0.41933,                0.28661,                0.96168,                0.92719,                 0.9434,                0.96068,                0.86054,                0.51131,                0.35212,                 1.0445,             0.00015576,             0.00015576,             0.00015576
                     92,                0.40922,                0.27031,                0.95197,                0.93281,                0.94492,                0.95941,                0.86182,                0.50538,                0.35522,                 1.0422,             0.00014161,             0.00014161,             0.00014161
                     93,                0.40065,                0.26737,                 0.9473,                0.93411,                0.94606,                0.96046,                0.86509,                0.50409,                0.35072,                 1.0414,             0.00012747,             0.00012747,             0.00012747
                     94,                0.39739,                0.25296,                0.94398,                0.93332,                0.94719,                 0.9626,                0.86557,                0.50494,                0.34843,                 1.0373,             0.00011332,             0.00011332,             0.00011332
                     95,                0.39297,                0.25443,                0.94008,                0.93039,                0.94735,                0.96126,                0.86555,                0.50381,                0.34635,                 1.0399,             9.9173e-05,             9.9173e-05,             9.9173e-05
                     96,                0.38757,                0.25469,                0.93567,                0.92987,                0.95415,                0.96278,                0.86748,                0.50436,                0.33547,                 1.0407,             8.5026e-05,             8.5026e-05,             8.5026e-05
                     97,                0.38588,                0.25428,                0.93741,                0.93865,                0.95373,                0.96121,                0.86765,                0.50483,                0.33757,                  1.041,             7.0878e-05,             7.0878e-05,             7.0878e-05
                     98,                0.38281,                0.24631,                0.93748,                0.92707,                0.96029,                0.96204,                0.86628,                0.50651,                0.33798,                 1.0409,             5.6731e-05,             5.6731e-05,             5.6731e-05
                     99,                0.37744,                0.24565,                 0.9324,                0.93084,                0.95676,                0.96051,                 0.8675,                0.50145,                0.33704,                 1.0383,             4.2584e-05,             4.2584e-05,             4.2584e-05
                    100,                0.37572,                0.24484,                0.93387,                0.93119,                0.95715,                0.95889,                0.86568,                0.50375,                0.33802,                 1.0384,             2.8437e-05,             2.8437e-05,             2.8437e-05
